 DATE-GMT,TIME-GMT,OBSPWR,FCSTPWR,ERR
20061029   ,1000,     709.6,     506.0,    -203.6
20061029   ,1100,     739.8,     660.4,     -79.3
20061029   ,1200,     749.5,     664.1,     -85.3
20061029   ,1300,     752.2,     555.7,    -196.5
20061029   ,1400,     753.2,     638.4,    -114.9
20061029   ,1500,     729.2,     562.2,    -167.0
20061029   ,1600,     705.4,     615.1,     -90.3
20061029   ,1700,     701.6,     719.1,      17.5
20061029   ,1800,     731.3,     699.1,     -32.3
20061029   ,1900,     731.5,     715.7,     -15.8
20061029   ,2000,     721.7,     740.8,      19.1
20061029   ,2100,     721.5,     621.3,    -100.3
20061029   ,2200,     718.6,     572.3,    -146.2
20061029   ,2300,     702.8,     570.3,    -132.5
20061030   ,0   ,     660.6,     619.8,     -40.8
20061030   ,100 ,     676.3,     560.4,    -115.9
20061030   ,200 ,     729.0,     577.9,    -151.2
20061030   ,300 ,     692.6,     583.3,    -109.3
20061030   ,400 ,     517.9,     583.2,      65.3
20061030   ,500 ,     353.8,     439.1,      85.3
20061030   ,600 ,     274.1,     377.1,     103.0
20061030   ,700 ,     176.4,     350.3,     173.9
20061030   ,800 ,     225.8,     272.5,      46.8
20061030   ,900 ,     259.1,     223.2,     -35.9
20061030   ,1000,     198.8,     223.8,      25.0
20061030   ,1100,     135.5,     331.1,     195.6
20061030   ,1200,      72.4,     253.2,     180.8
20061030   ,1300,      49.4,     280.8,     231.4
20061030   ,1400,      40.6,     237.7,     197.1
20061030   ,1500,      43.3,     132.9,      89.6
20061030   ,1600,      35.5,     186.6,     151.1
20061030   ,1700,      46.8,     197.8,     151.0
20061030   ,1800,      30.3,     140.2,     109.9
20061030   ,1900,      20.8,      72.5,      51.8
20061030   ,2000,      47.7,      88.9,      41.2
20061030   ,2100,      51.2,      72.2,      21.0
20061030   ,2200,     124.7,     100.3,     -24.4
20061030   ,2300,     313.6,     222.4,     -91.2
20061031   ,0   ,     485.9,     333.2,    -152.7
20061031   ,100 ,     521.4,     219.3,    -302.1
20061031   ,200 ,     503.0,     165.8,    -337.2
20061031   ,300 ,     509.6,     150.4,    -359.1
20061031   ,400 ,     594.9,     211.7,    -383.2
20061031   ,500 ,     647.5,     230.8,    -416.7
20061031   ,600 ,     681.6,     194.0,    -487.6
20061031   ,700 ,     665.0,     125.8,    -539.2
20061031   ,800 ,     658.0,     105.5,    -552.5
20061031   ,900 ,     685.9,     101.5,    -584.3
20061031   ,1000,     703.7,     129.8,    -573.9
20061031   ,1100,     709.9,     124.6,    -585.3
20061031   ,1200,     697.0,     158.5,    -538.6
20061031   ,1300,     600.5,     180.3,    -420.2
20061031   ,1400,     612.9,     167.4,    -445.5
20061031   ,1500,     717.3,     154.7,    -562.7
20061031   ,1600,     704.6,     193.7,    -510.9
20061031   ,1700,     705.9,     144.7,    -561.2
20061031   ,1800,     717.3,     139.6,    -577.7
20061031   ,1900,     689.6,     127.7,    -561.9
20061031   ,2000,     622.9,     214.8,    -408.1
20061031   ,2100,     544.5,     132.5,    -412.0
20061031   ,2200,     564.2,     222.7,    -341.5
20061031   ,2300,     607.7,     235.0,    -372.7
20061101   ,0   ,     644.0,     254.5,    -389.5
20061101   ,100 ,     538.4,     295.5,    -242.9
20061101   ,200 ,     529.5,     277.8,    -251.6
20061101   ,300 ,     560.5,     310.4,    -250.1
20061101   ,400 ,     432.1,     267.1,    -165.0
20061101   ,500 ,     325.2,     323.4,      -1.8
20061101   ,600 ,     310.2,     361.7,      51.5
20061101   ,700 ,     254.5,     223.9,     -30.6
20061101   ,800 ,     222.9,     265.9,      43.0
20061101   ,900 ,     251.5,     311.7,      60.2
20061101   ,1000,     266.9,     408.3,     141.4
20061101   ,1100,     226.5,     421.0,     194.5
20061101   ,1200,     208.7,     338.0,     129.3
20061101   ,1300,     180.4,     277.0,      96.6
20061101   ,1400,     231.1,     211.1,     -19.9
20061101   ,1500,     405.2,     266.7,    -138.5
20061101   ,1600,     557.5,     420.3,    -137.2
20061101   ,1700,     622.0,     298.3,    -323.7
20061101   ,1800,     596.4,     233.7,    -362.7
20061101   ,1900,     556.9,     236.8,    -320.1
20061101   ,2000,     503.6,     259.4,    -244.1
20061101   ,2100,     441.9,     106.9,    -334.9
20061101   ,2200,     415.8,     144.1,    -271.7
20061101   ,2300,     398.3,     126.6,    -271.7
20061102   ,0   ,     321.6,     170.8,    -150.8
20061102   ,100 ,     402.3,     314.6,     -87.7
20061102   ,200 ,     536.9,     306.0,    -231.0
20061102   ,300 ,     580.6,     371.4,    -209.1
20061102   ,400 ,     595.2,     290.1,    -305.2
20061102   ,500 ,     581.1,     334.2,    -246.8
20061102   ,600 ,     558.6,     429.8,    -128.8
20061102   ,700 ,     548.7,     414.9,    -133.7
20061102   ,800 ,     473.3,     389.5,     -83.8
20061102   ,900 ,     447.5,     398.1,     -49.3
20061102   ,1000,     410.1,     421.3,      11.2
20061102   ,1100,     454.3,     423.8,     -30.5
20061102   ,1200,     463.4,     467.1,       3.7
20061102   ,1300,     443.4,     433.3,     -10.0
20061102   ,1400,     496.5,     443.5,     -53.0
20061102   ,1500,     529.9,     555.8,      26.0
20061102   ,1600,     570.7,     536.1,     -34.6
20061102   ,1700,     646.2,     680.3,      34.1
20061102   ,1800,     692.6,     664.5,     -28.0
20061102   ,1900,     645.4,     568.1,     -77.3
20061102   ,2000,     613.4,     601.3,     -12.1
20061102   ,2100,     528.8,     540.4,      11.6
20061102   ,2200,     505.9,     522.1,      16.2
20061102   ,2300,     492.6,     519.8,      27.2
20061103   ,0   ,     513.6,     533.0,      19.4
20061103   ,100 ,     599.3,     532.9,     -66.4
20061103   ,200 ,     619.6,     528.9,     -90.6
20061103   ,300 ,     628.5,     590.8,     -37.7
20061103   ,400 ,     640.7,     561.2,     -79.5
20061103   ,500 ,     608.8,     357.9,    -251.0
20061103   ,600 ,     471.9,     342.5,    -129.3
20061103   ,700 ,     410.1,     295.8,    -114.3
20061103   ,800 ,     398.9,     355.5,     -43.4
20061103   ,900 ,     390.8,     222.9,    -167.9
20061103   ,1000,     384.1,     202.6,    -181.4
20061103   ,1100,     356.4,     256.9,     -99.5
20061103   ,1200,     284.8,     318.2,      33.4
20061103   ,1300,     277.0,     291.6,      14.6
20061103   ,1400,     287.8,     282.8,      -5.0
20061103   ,1500,     334.1,     268.8,     -65.3
20061103   ,1600,     373.3,     376.1,       2.8
20061103   ,1700,     400.1,     505.0,     104.9
20061103   ,1800,     391.3,     396.8,       5.5
20061103   ,1900,     345.7,     405.3,      59.6
20061103   ,2000,     314.5,     398.1,      83.6
20061103   ,2100,     300.1,     305.5,       5.4
20061103   ,2200,     240.3,     192.1,     -48.2
20061103   ,2300,     179.0,     128.6,     -50.4
20061104   ,0   ,     151.0,     137.6,     -13.4
20061104   ,100 ,     112.7,     102.3,     -10.4
20061104   ,200 ,     143.8,      76.0,     -67.8
20061104   ,300 ,     137.3,     180.5,      43.3
20061104   ,400 ,     100.0,     227.2,     127.3
20061104   ,500 ,     104.0,     262.4,     158.4
20061104   ,600 ,     158.0,     399.4,     241.4
20061104   ,700 ,     150.8,     410.8,     260.0
20061104   ,800 ,     124.0,     465.0,     341.0
20061104   ,900 ,      98.1,     476.9,     378.8
20061104   ,1000,      76.8,     501.2,     424.4
20061104   ,1100,     116.1,     295.2,     179.1
20061104   ,1200,     226.6,     224.0,      -2.6
20061104   ,1300,     219.5,     191.1,     -28.4
20061104   ,1400,     193.5,     271.5,      77.9
20061104   ,1500,     164.5,     329.7,     165.2
20061104   ,1600,     176.5,     253.6,      77.1
20061104   ,1700,     126.4,     189.8,      63.4
20061104   ,1800,      70.8,     151.9,      81.0
20061104   ,1900,      64.0,      72.5,       8.5
20061104   ,2000,     101.5,     140.7,      39.2
20061104   ,2100,     140.6,      90.7,     -49.9
20061104   ,2200,     220.8,     110.1,    -110.7
20061104   ,2300,     281.7,     286.0,       4.3
20061105   ,0   ,     345.2,     336.7,      -8.4
20061105   ,100 ,     259.1,     241.2,     -17.9
20061105   ,200 ,     195.9,     298.6,     102.8
20061105   ,300 ,     245.2,     276.9,      31.7
20061105   ,400 ,     305.7,     280.9,     -24.8
20061105   ,500 ,     348.8,     311.7,     -37.1
20061105   ,600 ,     379.7,     321.3,     -58.3
20061105   ,700 ,     379.8,     313.2,     -66.6
20061105   ,800 ,     408.1,     377.3,     -30.8
20061105   ,900 ,     310.6,     464.4,     153.7
20061105   ,1000,     251.6,     443.8,     192.2
20061105   ,1100,     270.5,     477.8,     207.4
20061105   ,1200,     217.8,     403.0,     185.2
20061105   ,1300,     124.8,     343.7,     218.9
20061105   ,1400,      92.8,     346.9,     254.1
20061105   ,1500,     100.6,     271.5,     171.0
20061105   ,1600,      89.7,     216.5,     126.8
20061105   ,1700,      92.3,     149.8,      57.5
20061105   ,1800,     113.8,      93.0,     -20.8
20061105   ,1900,      84.0,      57.9,     -26.2
20061105   ,2000,      93.6,      77.0,     -16.6
20061105   ,2100,     142.0,      72.7,     -69.3
20061105   ,2200,     117.6,      98.5,     -19.1
20061105   ,2300,      96.0,     125.0,      29.0
20061106   ,0   ,     117.2,      47.6,     -69.6
20061106   ,100 ,     101.1,      47.3,     -53.8
20061106   ,200 ,      65.6,      58.2,      -7.3
20061106   ,300 ,      80.0,      76.2,      -3.8
20061106   ,400 ,     221.8,     129.9,     -91.9
20061106   ,500 ,     248.3,     105.1,    -143.1
20061106   ,600 ,     231.0,      87.1,    -144.0
20061106   ,700 ,     172.7,     105.6,     -67.1
20061106   ,800 ,     207.5,     146.6,     -60.9
20061106   ,900 ,     256.6,     147.0,    -109.7
20061106   ,1000,     334.7,     109.2,    -225.5
20061106   ,1100,     342.6,     138.4,    -204.3
20061106   ,1200,     346.4,     180.8,    -165.5
20061106   ,1300,     198.0,     179.0,     -19.0
20061106   ,1400,     140.6,     171.5,      30.9
20061106   ,1500,     207.4,     151.2,     -56.3
20061106   ,1600,     126.6,     141.9,      15.2
20061106   ,1700,      65.1,      70.6,       5.6
20061106   ,1800,      13.8,      42.3,      28.5
20061106   ,1900,      12.5,      14.4,       1.9
20061106   ,2000,      29.7,      40.3,      10.5
20061106   ,2100,      42.3,      36.1,      -6.2
20061106   ,2200,      60.6,      20.7,     -39.9
20061106   ,2300,     159.2,     125.7,     -33.6
20061107   ,0   ,     340.8,     179.6,    -161.2
20061107   ,100 ,     269.9,      86.6,    -183.3
20061107   ,200 ,     224.3,     124.7,     -99.6
20061107   ,300 ,     281.8,     164.8,    -117.0
20061107   ,400 ,     317.8,      71.6,    -246.2
20061107   ,500 ,     332.6,      84.2,    -248.4
20061107   ,600 ,     342.3,     130.3,    -211.9
20061107   ,700 ,     332.6,     139.4,    -193.2
20061107   ,800 ,     352.7,      63.4,    -289.3
20061107   ,900 ,     302.3,      75.5,    -226.8
20061107   ,1000,     205.9,      66.3,    -139.6
20061107   ,1100,     165.7,      50.3,    -115.4
20061107   ,1200,     141.9,     118.3,     -23.6
20061107   ,1300,     103.7,      47.3,     -56.4
20061107   ,1400,     166.9,      74.1,     -92.8
20061107   ,1500,     207.5,     116.1,     -91.3
20061107   ,1600,     236.0,     182.3,     -53.7
20061107   ,1700,      64.5,     144.0,      79.5
20061107   ,1800,      18.8,     125.6,     106.8
20061107   ,1900,       9.1,      74.8,      65.6
20061107   ,2000,      29.3,      93.9,      64.6
20061107   ,2100,      67.1,      58.3,      -8.7
20061107   ,2200,      52.1,     103.4,      51.2
20061107   ,2300,      14.5,     101.1,      86.7
20061108   ,0   ,       2.2,      90.2,      88.0
20061108   ,100 ,       0.0,     116.1,     116.1
20061108   ,200 ,       0.0,     103.7,     103.7
20061108   ,300 ,      19.3,     108.4,      89.1
20061108   ,400 ,      57.4,      90.4,      33.0
20061108   ,500 ,      55.5,      96.6,      41.1
20061108   ,600 ,      62.7,      86.4,      23.7
20061108   ,700 ,      95.8,      59.1,     -36.7
20061108   ,800 ,     114.3,      61.6,     -52.7
20061108   ,900 ,      73.1,     135.2,      62.1
20061108   ,1000,      28.2,     124.8,      96.6
20061108   ,1100,      15.7,     130.6,     114.8
20061108   ,1200,       5.5,      69.2,      63.8
20061108   ,1300,       4.0,      75.4,      71.3
20061108   ,1400,      27.6,      77.4,      49.8
20061108   ,1500,      34.2,      94.2,      60.0
20061108   ,1600,       6.9,      75.7,      68.9
20061108   ,1700,      10.2,      44.8,      34.6
20061108   ,1800,      32.2,      64.2,      32.0
20061108   ,1900,      48.6,     119.4,      70.9
20061108   ,2000,      69.9,      52.1,     -17.7
20061108   ,2100,     113.3,      67.3,     -46.0
20061108   ,2200,     162.8,      82.0,     -80.8
20061108   ,2300,     160.5,     138.6,     -21.9
20061109   ,0   ,     223.0,     203.5,     -19.5
20061109   ,100 ,     229.2,      89.4,    -139.8
20061109   ,200 ,     320.7,     287.1,     -33.6
20061109   ,300 ,     347.0,     264.8,     -82.2
20061109   ,400 ,     449.0,     241.4,    -207.7
20061109   ,500 ,     628.4,     160.1,    -468.3
20061109   ,600 ,     654.4,     129.6,    -524.8
20061109   ,700 ,     617.9,     140.4,    -477.5
20061109   ,800 ,     617.3,     213.1,    -404.2
20061109   ,900 ,     575.3,     135.8,    -439.4
20061109   ,1000,     453.0,     219.5,    -233.5
20061109   ,1100,     295.9,     307.9,      12.0
20061109   ,1200,     218.2,     224.8,       6.6
20061109   ,1300,     389.4,     256.3,    -133.2
20061109   ,1400,     527.1,     281.8,    -245.2
20061109   ,1500,     615.4,     429.2,    -186.2
20061109   ,1600,     661.5,     395.2,    -266.3
20061109   ,1700,     683.0,     344.6,    -338.4
20061109   ,1800,     566.6,     409.2,    -157.4
20061109   ,1900,     471.8,     454.7,     -17.1
20061109   ,2000,     459.9,     357.2,    -102.7
20061109   ,2100,     463.8,     421.4,     -42.4
20061109   ,2200,     450.9,     454.7,       3.8
20061109   ,2300,     264.1,     399.6,     135.5
20061110   ,0   ,     205.4,     258.4,      53.0
20061110   ,100 ,     147.4,     265.1,     117.7
20061110   ,200 ,      60.4,     302.9,     242.5
20061110   ,300 ,      66.4,     299.2,     232.8
20061110   ,400 ,     233.4,     280.5,      47.1
20061110   ,500 ,     252.8,     251.4,      -1.4
20061110   ,600 ,     180.0,     174.7,      -5.3
20061110   ,700 ,     121.4,     146.9,      25.5
20061110   ,800 ,      92.2,     176.9,      84.7
20061110   ,900 ,      74.8,     236.1,     161.3
20061110   ,1000,      59.0,     225.0,     166.0
20061110   ,1100,      36.2,     238.3,     202.1
20061110   ,1200,      28.6,     243.2,     214.6
20061110   ,1300,      28.6,     168.3,     139.7
20061110   ,1400,      14.1,     208.3,     194.2
20061110   ,1500,       1.3,     179.4,     178.1
20061110   ,1600,       0.0,      66.7,      66.7
20061110   ,1700,       0.0,      75.8,      75.8
20061110   ,1800,       0.0,     231.8,     231.8
20061110   ,1900,       0.1,     139.4,     139.4
20061110   ,2000,       2.9,      50.8,      47.9
20061110   ,2100,      34.5,      18.1,     -16.4
20061110   ,2200,     104.3,      22.4,     -81.9
20061110   ,2300,     219.1,     124.8,     -94.3
20061111   ,0   ,     277.2,     142.3,    -134.9
20061111   ,100 ,     296.5,     157.6,    -138.9
20061111   ,200 ,     221.4,     207.7,     -13.6
20061111   ,300 ,     289.3,     246.2,     -43.1
20061111   ,400 ,     416.2,     295.5,    -120.7
20061111   ,500 ,     381.0,     262.5,    -118.5
20061111   ,600 ,     398.2,     374.7,     -23.5
20061111   ,700 ,     432.3,     392.0,     -40.3
20061111   ,800 ,     504.2,     454.6,     -49.6
20061111   ,900 ,     345.5,     348.7,       3.2
20061111   ,1000,     346.5,     395.6,      49.1
20061111   ,1100,     500.3,     483.5,     -16.8
20061111   ,1200,     570.3,     522.8,     -47.6
20061111   ,1300,     593.4,     527.8,     -65.6
20061111   ,1400,     665.6,     548.0,    -117.7
20061111   ,1500,     615.0,     741.7,     126.7
20061111   ,1600,     684.9,     773.0,      88.1
20061111   ,1700,     640.4,     620.1,     -20.2
20061111   ,1800,     668.9,     556.7,    -112.2
20061111   ,1900,     592.4,     497.3,     -95.1
20061111   ,2000,     586.8,     568.3,     -18.5
20061111   ,2100,     620.7,     523.5,     -97.2
20061111   ,2200,     583.9,     426.9,    -157.0
20061111   ,2300,     565.0,     572.2,       7.1
20061112   ,0   ,     538.0,     628.0,      90.0
20061112   ,100 ,     529.3,     544.9,      15.6
20061112   ,200 ,     479.8,     610.4,     130.6
20061112   ,300 ,     301.3,     462.7,     161.4
20061112   ,400 ,     115.0,     460.5,     345.5
20061112   ,500 ,     164.3,     447.1,     282.8
20061112   ,600 ,     200.7,     404.3,     203.6
20061112   ,700 ,     161.3,     408.6,     247.3
20061112   ,800 ,     142.4,     441.8,     299.4
20061112   ,900 ,     129.7,     423.3,     293.6
20061112   ,1000,     105.1,     303.9,     198.8
20061112   ,1100,      85.3,     253.3,     168.0
20061112   ,1200,      69.4,     182.8,     113.4
20061112   ,1300,      83.5,     293.5,     210.0
20061112   ,1400,      80.2,     154.9,      74.7
20061112   ,1500,      46.9,     191.4,     144.5
20061112   ,1600,      15.1,     127.2,     112.0
20061112   ,1700,       6.1,      54.3,      48.1
20061112   ,1800,      10.3,     195.5,     185.3
20061112   ,1900,       9.9,      94.2,      84.3
20061112   ,2000,      13.5,      57.5,      44.0
20061112   ,2100,       9.3,     114.1,     104.7
20061112   ,2200,      13.9,     109.3,      95.4
20061112   ,2300,       4.4,      84.1,      79.7
20061113   ,0   ,       0.0,      52.6,      52.6
20061113   ,100 ,       0.0,      85.8,      85.8
20061113   ,200 ,       0.0,      58.8,      58.8
20061113   ,300 ,       2.3,     120.4,     118.1
20061113   ,400 ,      12.9,     125.1,     112.2
20061113   ,500 ,      48.8,     194.0,     145.2
20061113   ,600 ,      41.3,     168.5,     127.3
20061113   ,700 ,      42.9,     214.2,     171.4
20061113   ,800 ,      64.9,     263.9,     199.0
20061113   ,900 ,      72.3,     296.8,     224.5
20061113   ,1000,      82.4,     251.3,     168.8
20061113   ,1100,      66.0,     151.3,      85.3
20061113   ,1200,      52.3,     190.9,     138.6
20061113   ,1300,      79.5,      73.8,      -5.7
20061113   ,1400,     147.4,     189.3,      41.9
20061113   ,1500,     132.6,     166.6,      34.0
20061113   ,1600,      92.0,     148.7,      56.7
20061113   ,1700,      44.2,     273.8,     229.6
20061113   ,1800,      41.6,     205.0,     163.4
20061113   ,1900,      49.8,     280.4,     230.6
20061113   ,2000,      65.2,     259.4,     194.2
20061113   ,2100,      79.3,     234.4,     155.0
20061113   ,2200,     108.2,     260.9,     152.7
20061113   ,2300,      94.3,      76.2,     -18.0
20061114   ,0   ,      24.1,     267.4,     243.3
20061114   ,100 ,       1.7,     297.8,     296.2
20061114   ,200 ,      13.9,     232.7,     218.8
20061114   ,300 ,      38.7,     179.0,     140.3
20061114   ,400 ,      49.0,     268.4,     219.5
20061114   ,500 ,      76.5,     288.3,     211.8
20061114   ,600 ,      96.4,     220.2,     123.9
20061114   ,700 ,      86.4,     251.2,     164.8
20061114   ,800 ,      31.0,     311.3,     280.3
20061114   ,900 ,       4.3,     270.5,     266.2
20061114   ,1000,       0.1,     125.0,     124.8
20061114   ,1100,       3.4,     110.7,     107.3
20061114   ,1200,       0.1,     126.3,     126.2
20061114   ,1300,       0.0,     135.0,     135.0
20061114   ,1400,       0.0,     155.9,     155.9
20061114   ,1500,       1.0,     143.7,     142.7
20061114   ,1600,       9.3,     124.9,     115.6
20061114   ,1700,       6.3,     171.8,     165.5
20061114   ,1800,       4.2,     123.3,     119.1
20061114   ,1900,       0.7,      83.6,      82.9
20061114   ,2000,       9.3,      27.4,      18.0
20061114   ,2100,       4.6,     151.7,     147.1
20061114   ,2200,       0.0,     143.1,     143.1
20061114   ,2300,       0.0,     111.0,     111.0
20061115   ,0   ,       0.0,      18.3,      18.3
20061115   ,100 ,       0.0,      16.9,      16.9
20061115   ,200 ,       0.0,      94.6,      94.6
20061115   ,300 ,       2.0,     158.3,     156.3
20061115   ,400 ,      38.6,     165.2,     126.6
20061115   ,500 ,      67.3,     156.8,      89.5
20061115   ,600 ,      41.1,      86.0,      44.8
20061115   ,700 ,      13.2,      36.8,      23.7
20061115   ,800 ,       1.3,      80.2,      78.8
20061115   ,900 ,       0.7,      64.4,      63.7
20061115   ,1000,       0.0,      41.7,      41.7
20061115   ,1100,       0.0,      64.4,      64.4
20061115   ,1200,       0.0,      69.6,      69.6
20061115   ,1300,       0.0,      46.9,      46.9
20061115   ,1400,       0.6,      39.7,      39.1
20061115   ,1500,      71.7,     112.7,      40.9
20061115   ,1600,      74.9,     153.3,      78.4
20061115   ,1700,      48.0,     248.5,     200.4
20061115   ,1800,      36.3,     238.1,     201.8
20061115   ,1900,      10.9,     139.1,     128.1
20061115   ,2000,       3.5,     144.9,     141.5
20061115   ,2100,       0.8,     166.0,     165.3
20061115   ,2200,      10.9,      58.2,      47.3
20061115   ,2300,      40.7,     138.2,      97.6
20061116   ,0   ,      84.0,     266.8,     182.8
20061116   ,100 ,      62.1,     262.5,     200.4
20061116   ,200 ,      76.0,     202.6,     126.6
20061116   ,300 ,     136.2,     182.6,      46.5
20061116   ,400 ,     218.4,     190.2,     -28.2
20061116   ,500 ,     305.7,     353.5,      47.8
20061116   ,600 ,     418.1,     467.7,      49.6
20061116   ,700 ,     520.2,     473.0,     -47.2
20061116   ,800 ,     609.9,     506.4,    -103.5
20061116   ,900 ,     643.1,     436.6,    -206.5
20061116   ,1000,     667.3,     524.0,    -143.4
20061116   ,1100,     641.0,     526.5,    -114.5
20061116   ,1200,     673.2,     452.9,    -220.3
20061116   ,1300,     684.9,     488.4,    -196.5
20061116   ,1400,     702.3,     570.9,    -131.4
20061116   ,1500,     702.2,     591.9,    -110.3
20061116   ,1600,     695.4,     738.8,      43.5
20061116   ,1700,     723.0,     773.0,      50.0
20061116   ,1800,     748.1,     711.3,     -36.8
20061116   ,1900,     733.2,     759.7,      26.5
20061116   ,2000,     729.4,     715.9,     -13.5
20061116   ,2100,     706.5,     646.0,     -60.5
20061116   ,2200,     693.0,     598.1,     -94.9
20061116   ,2300,     697.4,     660.3,     -37.1
20061117   ,0   ,     639.0,     761.6,     122.7
20061117   ,100 ,     627.3,     673.3,      46.0
20061117   ,200 ,     606.8,     669.7,      62.9
20061117   ,300 ,     491.4,     623.6,     132.1
20061117   ,400 ,     406.1,     621.4,     215.3
20061117   ,500 ,     391.1,     646.4,     255.3
20061117   ,600 ,     472.0,     483.8,      11.8
20061117   ,700 ,     373.2,     483.9,     110.7
20061117   ,800 ,     310.4,     479.8,     169.4
20061117   ,900 ,     268.8,     479.2,     210.5
20061117   ,1000,     213.2,     244.8,      31.7
20061117   ,1100,     213.1,     319.8,     106.7
20061117   ,1200,     244.0,     263.5,      19.5
20061117   ,1300,     228.3,     214.2,     -14.1
20061117   ,1400,     296.4,     237.9,     -58.4
20061117   ,1500,     459.5,     284.2,    -175.3
20061117   ,1600,     482.8,     294.1,    -188.7
20061117   ,1700,     464.0,     196.3,    -267.8
20061117   ,1800,     361.2,     211.1,    -150.2
20061117   ,1900,     285.6,     317.6,      32.1
20061117   ,2000,     261.4,     266.5,       5.2
20061117   ,2100,     192.1,     286.9,      94.8
20061117   ,2200,      98.2,     226.5,     128.3
20061117   ,2300,      46.1,     211.3,     165.2
20061118   ,0   ,      18.2,     283.0,     264.8
20061118   ,100 ,       7.0,     231.0,     224.0
20061118   ,200 ,       6.1,     235.8,     229.8
20061118   ,300 ,       0.3,     194.8,     194.5
20061118   ,400 ,      13.7,     154.1,     140.5
20061118   ,500 ,      40.2,     243.1,     203.0
20061118   ,600 ,      26.6,     185.6,     159.0
20061118   ,700 ,      10.4,     108.8,      98.4
20061118   ,800 ,       2.6,      17.6,      15.0
20061118   ,900 ,       0.0,      15.0,      15.0
20061118   ,1000,       0.0,       2.7,       2.7
20061118   ,1100,       0.0,      15.0,      15.0
20061118   ,1200,       0.0,      19.2,      19.2
20061118   ,1300,       1.0,      71.1,      70.2
20061118   ,1400,       4.5,      35.5,      31.0
20061118   ,1500,      17.6,      76.5,      58.9
20061118   ,1600,       2.1,      56.2,      54.0
20061118   ,1700,       4.3,       5.6,       1.3
20061118   ,1800,      16.6,      10.8,      -5.8
20061118   ,1900,      16.3,      32.7,      16.5
20061118   ,2000,       9.7,      21.1,      11.4
20061118   ,2100,       6.7,      81.5,      74.8
20061118   ,2200,       3.7,      78.6,      74.9
20061118   ,2300,       1.7,      72.3,      70.6
20061119   ,0   ,       6.3,      64.8,      58.5
20061119   ,100 ,      22.5,     118.4,      95.9
20061119   ,200 ,      81.0,      77.0,      -3.9
20061119   ,300 ,      70.6,      76.2,       5.6
20061119   ,400 ,      59.4,     138.4,      79.0
20061119   ,500 ,      84.2,     133.7,      49.5
20061119   ,600 ,     132.9,     128.1,      -4.8
20061119   ,700 ,     256.8,     149.5,    -107.4
20061119   ,800 ,     228.5,     158.9,     -69.5
20061119   ,900 ,     177.7,     270.8,      93.1
20061119   ,1000,     241.2,     326.0,      84.8
20061119   ,1100,     233.3,     168.2,     -65.2
20061119   ,1200,     176.5,     210.2,      33.7
20061119   ,1300,     120.7,     238.7,     118.0
20061119   ,1400,     148.6,     260.5,     111.9
20061119   ,1500,     173.6,     401.6,     228.0
20061119   ,1600,     165.0,     402.0,     237.0
20061119   ,1700,     212.0,     460.8,     248.9
20061119   ,1800,     314.2,     296.9,     -17.3
20061119   ,1900,     428.0,     277.8,    -150.2
20061119   ,2000,     516.9,     437.3,     -79.6
20061119   ,2100,     482.8,     368.0,    -114.8
20061119   ,2200,     462.8,     339.4,    -123.4
20061119   ,2300,     468.8,     472.0,       3.2
20061120   ,0   ,     447.0,     522.6,      75.7
20061120   ,100 ,     397.3,     489.3,      92.1
20061120   ,200 ,     440.6,     455.4,      14.8
20061120   ,300 ,     364.7,     480.7,     116.1
20061120   ,400 ,     241.7,     466.9,     225.2
20061120   ,500 ,     219.3,     429.7,     210.4
20061120   ,600 ,     261.9,     419.3,     157.4
20061120   ,700 ,     265.8,     426.0,     160.2
20061120   ,800 ,     220.5,     344.2,     123.7
20061120   ,900 ,     155.6,     276.2,     120.6
20061120   ,1000,     114.7,     301.6,     186.9
20061120   ,1100,      88.4,     283.0,     194.6
20061120   ,1200,      70.5,      59.9,     -10.6
20061120   ,1300,      27.7,      35.1,       7.4
20061120   ,1400,      17.6,      72.4,      54.8
20061120   ,1500,      30.3,      43.3,      13.0
20061120   ,1600,      55.1,      62.0,       6.9
20061120   ,1700,      57.9,      57.4,      -0.5
20061120   ,1800,      60.6,     112.4,      51.9
20061120   ,1900,     203.6,      66.8,    -136.8
20061120   ,2000,     173.9,      32.3,    -141.6
20061120   ,2100,     164.8,      48.9,    -116.0
20061120   ,2200,      69.5,      31.9,     -37.6
20061120   ,2300,      11.6,     114.7,     103.1
20061121   ,0   ,       0.0,     102.1,     102.1
20061121   ,100 ,       0.0,      46.8,      46.8
20061121   ,200 ,       7.2,      32.0,      24.8
20061121   ,300 ,      69.3,      35.2,     -34.1
20061121   ,400 ,     123.9,     170.4,      46.5
20061121   ,500 ,     207.1,     196.7,     -10.4
20061121   ,600 ,     288.3,     216.3,     -72.0
20061121   ,700 ,     267.1,     117.2,    -149.9
20061121   ,800 ,     299.8,     128.0,    -171.7
20061121   ,900 ,     304.0,     138.3,    -165.7
20061121   ,1000,     313.8,      78.5,    -235.2
20061121   ,1100,     353.9,     153.0,    -201.0
20061121   ,1200,     396.3,     118.9,    -277.4
20061121   ,1300,     287.3,      98.0,    -189.3
20061121   ,1400,     259.1,      96.5,    -162.6
20061121   ,1500,     287.2,      94.9,    -192.3
20061121   ,1600,     217.5,     264.7,      47.2
20061121   ,1700,     214.2,     377.4,     163.2
20061121   ,1800,     266.3,     300.1,      33.8
